date,city,tappmax
1949-07-17,Athens,33.920918
1949-07-18,Athens,35.289913
1949-07-19,Athens,34.482445
1949-07-20,Athens,34.54577
1949-07-21,Athens,28.407364
1949-07-22,Athens,28.381584
1949-07-23,Athens,29.590828
1949-07-24,Athens,30.391962
1949-07-25,Athens,31.201187
1949-07-26,Athens,30.78785
1949-07-27,Athens,29.740276
1949-07-28,Athens,31.458103
1949-07-29,Athens,32.653275
1949-07-30,Athens,33.020645
1949-07-31,Athens,31.18362
1949-08-01,Athens,30.419794
1949-08-02,Athens,31.006731
1949-08-03,Athens,33.373585
1949-08-04,Athens,34.829273
1949-08-05,Athens,32.932816
1949-08-06,Athens,30.429892
1949-08-07,Athens,27.259344
1949-08-08,Athens,26.116037
1949-08-09,Athens,26.48433
1949-08-10,Athens,27.045942
1949-08-11,Athens,28.26097
1949-08-12,Athens,31.997763
1949-08-13,Athens,31.962471
1949-08-14,Athens,33.17015
1949-08-15,Athens,31.529896
1949-08-16,Athens,29.706482
1949-08-17,Athens,29.216831
1949-08-18,Athens,30.067982
1949-08-19,Athens,28.235548
1949-08-20,Athens,23.238636
1949-08-21,Athens,23.689909
1949-08-22,Athens,25.051487
1949-08-23,Athens,23.557434
1949-08-24,Athens,24.804161
1949-08-25,Athens,24.641573
1949-08-26,Athens,24.834248
1949-08-27,Athens,24.998032
1949-08-28,Athens,23.580933
1949-08-29,Athens,24.535107
1949-08-30,Athens,24.528284
1949-08-31,Athens,27.332666
1950-06-01,Athens,27.568758
1950-06-02,Athens,27.22712
1950-06-03,Athens,22.398987
1950-06-04,Athens,20.085762
1950-06-05,Athens,21.36862
1950-06-06,Athens,22.897533
1950-06-07,Athens,24.959848
1950-06-08,Athens,28.619999
1950-06-09,Athens,28.262302
1950-06-10,Athens,30.062098
1950-06-11,Athens,32.596684
1950-06-12,Athens,31.57221
1950-06-13,Athens,32.336773
1950-06-14,Athens,31.091969
1950-06-15,Athens,32.97518
1950-06-16,Athens,32.3604
1950-06-17,Athens,33.49527
1950-06-18,Athens,35.160896
1950-06-19,Athens,33.42903
1950-06-20,Athens,28.033651
1950-06-21,Athens,29.642653
1950-06-22,Athens,33.0869
1950-06-23,Athens,34.619934
1950-06-24,Athens,33.996277
1950-06-25,Athens,31.855669
1950-06-26,Athens,29.057919
1950-06-27,Athens,27.30846
1950-06-28,Athens,26.486622
1950-06-29,Athens,29.037014
1950-06-30,Athens,31.940823
1950-07-01,Athens,33.33403
1950-07-02,Athens,31.221071
1950-07-03,Athens,33.341633
1950-07-04,Athens,32.25053
1950-07-05,Athens,31.111887
1950-07-06,Athens,33.17977
1950-07-07,Athens,34.442333
1950-07-08,Athens,35.70409
1950-07-09,Athens,31.22827
1950-07-10,Athens,27.695906
1950-07-11,Athens,29.113281
1950-07-12,Athens,30.346815
1950-07-13,Athens,32.996765
1950-07-14,Athens,33.52357
1950-07-15,Athens,33.155704
1950-07-16,Athens,33.49606
1950-07-17,Athens,33.821762
1950-07-18,Athens,31.054821
1950-07-19,Athens,30.8792
1950-07-20,Athens,28.094822
1950-07-21,Athens,29.712902
1950-07-22,Athens,30.00212
1950-07-23,Athens,29.093348
1950-07-24,Athens,32.132965
1950-07-25,Athens,34.592876
1950-07-26,Athens,29.964926
1950-07-27,Athens,28.924221
1950-07-28,Athens,31.156878
1950-07-29,Athens,31.476992
1950-07-30,Athens,34.418182
1950-07-31,Athens,33.552437
1950-08-01,Athens,34.88612
1950-08-02,Athens,35.79331
1950-08-03,Athens,36.15064
1950-08-04,Athens,36.15035
1950-08-05,Athens,32.452766
1950-08-06,Athens,31.072582
1950-08-07,Athens,31.680515
1950-08-08,Athens,31.817451
1950-08-09,Athens,29.27989
1950-08-10,Athens,28.531914
1950-08-11,Athens,29.270864
1950-08-12,Athens,26.384472
1950-08-13,Athens,27.33799
1950-08-14,Athens,29.611746
1950-08-15,Athens,27.874317
1950-08-16,Athens,30.924896
1950-08-17,Athens,29.909306
1950-08-18,Athens,32.423187
1950-08-19,Athens,33.297153
1950-08-20,Athens,34.200108
1950-08-21,Athens,32.925045
1950-08-22,Athens,30.04661
1950-08-23,Athens,27.67236
1950-08-24,Athens,29.638653
1950-08-25,Athens,30.342812
1950-08-26,Athens,28.86789
1950-08-27,Athens,28.298594
1950-08-28,Athens,30.19451
1950-08-29,Athens,29.861944
1950-08-30,Athens,29.24188
1950-08-31,Athens,30.585098
1951-06-01,Athens,28.410458
1951-06-02,Athens,27.250473
1951-06-03,Athens,23.71293
1951-06-04,Athens,27.338953
1951-06-05,Athens,26.497728
1951-06-06,Athens,28.586983
1951-06-07,Athens,27.905556
1951-06-08,Athens,28.611486
1951-06-09,Athens,30.151615
1951-06-10,Athens,29.924019
1951-06-11,Athens,31.302528
1951-06-12,Athens,29.933323
1951-06-13,Athens,26.372406
1951-06-14,Athens,25.297108
1951-06-15,Athens,26.287798
1951-06-16,Athens,27.89827
1951-06-17,Athens,27.971579
1951-06-18,Athens,30.996426
1951-06-19,Athens,33.76197
1951-06-20,Athens,32.359272
1951-06-21,Athens,32.383568
1951-06-22,Athens,32.190243
1951-06-23,Athens,30.953468
1951-06-24,Athens,34.04113
1951-06-25,Athens,34.263096
1951-06-26,Athens,35.105324
1951-06-27,Athens,35.448658
1951-06-28,Athens,34.122482
1951-06-29,Athens,33.29941
1951-06-30,Athens,33.24507
1951-07-01,Athens,32.883556
1951-07-02,Athens,32.21192
1951-07-03,Athens,29.562134
1951-07-04,Athens,28.093943
1951-07-05,Athens,31.528704
1951-07-06,Athens,32.013115
1951-07-07,Athens,31.57933
1951-07-08,Athens,29.668215
1951-07-09,Athens,30.46979
1951-07-10,Athens,31.38025
1951-07-11,Athens,30.18421
1951-07-12,Athens,30.576183
1951-07-13,Athens,33.237606
1951-07-14,Athens,35.148952
1951-07-15,Athens,34.884384
1951-07-16,Athens,34.86473
1951-07-17,Athens,35.6932
1951-07-18,Athens,34.05024
1951-07-19,Athens,31.877533
1951-07-20,Athens,30.665352
1951-07-21,Athens,32.510895
1951-07-22,Athens,31.822876
1951-07-23,Athens,32.040882
1951-07-24,Athens,32.961246
1951-07-25,Athens,35.61451
1951-07-26,Athens,34.715885
1951-07-27,Athens,32.326454
1951-07-28,Athens,30.862743
1951-07-29,Athens,29.402657
1951-07-30,Athens,31.213697
1951-07-31,Athens,31.604677
1951-08-01,Athens,31.04924
1951-08-02,Athens,31.61369
1951-08-03,Athens,30.639923
1951-08-04,Athens,32.008343
1951-08-05,Athens,34.349953
1951-08-06,Athens,35.662334
1951-08-07,Athens,36.03329
1951-08-08,Athens,37.152916
1951-08-09,Athens,36.986843
1951-08-10,Athens,39.135113
1951-08-11,Athens,39.372215
1951-08-12,Athens,36.44272
1951-08-13,Athens,33.31398
1951-08-14,Athens,34.5374
1951-08-15,Athens,34.75098
1951-08-16,Athens,36.1971
1951-08-17,Athens,35.480312
1951-08-18,Athens,35.288918
1951-08-19,Athens,33.222347
1951-08-20,Athens,29.967731
1951-08-21,Athens,30.291624
1951-08-22,Athens,32.75131
1951-08-23,Athens,33.486362
1951-08-24,Athens,32.934704
1951-08-25,Athens,31.036968
1951-08-26,Athens,32.040665
1951-08-27,Athens,31.488985
1951-08-28,Athens,33.33989
1951-08-29,Athens,32.612293
1951-08-30,Athens,33.63864
1951-08-31,Athens,32.13618
1952-06-01,Athens,25.656128
1952-06-02,Athens,26.22453
1952-06-03,Athens,26.682858
1952-06-04,Athens,29.424252
1952-06-05,Athens,30.157753
1952-06-06,Athens,23.130209
1952-06-07,Athens,24.107662
1952-06-08,Athens,26.857529
1952-06-09,Athens,28.584288
1952-06-10,Athens,27.961193
1952-06-11,Athens,26.364866
1952-06-12,Athens,28.927553
1952-06-13,Athens,30.818628
1952-06-14,Athens,32.485043
1952-06-15,Athens,32.273758
1952-06-16,Athens,33.458828
1952-06-17,Athens,35.948772
1952-06-18,Athens,34.74631
1952-06-19,Athens,33.89822
1952-06-20,Athens,35.34473
1952-06-21,Athens,37.153385
1952-06-22,Athens,33.210415
1952-06-23,Athens,31.21597
1952-06-24,Athens,32.03727
1952-06-25,Athens,27.077269
1952-06-26,Athens,25.492342
1952-06-27,Athens,27.389355
1952-06-28,Athens,28.181307
1952-06-29,Athens,27.387323
1952-06-30,Athens,27.035429
1952-07-01,Athens,28.223618
1952-07-02,Athens,30.193218
1952-07-03,Athens,29.963455
1952-07-04,Athens,27.190643
1952-07-05,Athens,29.089521
1952-07-06,Athens,30.627731
1952-07-07,Athens,27.64674
1952-07-08,Athens,31.580862
1952-07-09,Athens,32.830143
1952-07-10,Athens,32.37394
1952-07-11,Athens,31.437565
1952-07-12,Athens,27.634933
1952-07-13,Athens,29.965807
1952-07-14,Athens,28.816105
1952-07-15,Athens,30.382706
1952-07-16,Athens,31.233465
1952-07-17,Athens,34.458546
1952-07-18,Athens,34.238007
1952-07-19,Athens,33.44989
1952-07-20,Athens,32.790203
1952-07-21,Athens,30.292961
1952-07-22,Athens,30.437592
1952-07-23,Athens,29.918901
1952-07-24,Athens,32.829937
1952-07-25,Athens,30.502254
1952-07-26,Athens,32.336067
1952-07-27,Athens,30.571363
1952-07-28,Athens,30.357304
1952-07-29,Athens,30.998043
1952-07-30,Athens,33.388313
1952-07-31,Athens,30.5306
1952-08-01,Athens,30.694475
1952-08-02,Athens,30.824158
1952-08-03,Athens,31.927221
1952-08-04,Athens,31.317127
1952-08-05,Athens,31.239782
1952-08-06,Athens,31.134335
1952-08-07,Athens,31.678255
1952-08-08,Athens,34.08864
1952-08-09,Athens,34.19784
1952-08-10,Athens,35.324142
1952-08-11,Athens,35.971344
1952-08-12,Athens,35.84495
1952-08-13,Athens,33.40192
1952-08-14,Athens,31.644772
1952-08-15,Athens,31.274271
1952-08-16,Athens,32.51954
1952-08-17,Athens,34.882175
1952-08-18,Athens,37.007545
1952-08-19,Athens,36.457233
1952-08-20,Athens,35.816933
1952-08-21,Athens,37.35367
1952-08-22,Athens,39.263496
1952-08-23,Athens,36.78294
1952-08-24,Athens,29.45912
1952-08-25,Athens,32.486603
1952-08-26,Athens,36.910435
1952-08-27,Athens,33.73541
1952-08-28,Athens,31.083578
1952-08-29,Athens,32.086636
1952-08-30,Athens,32.499584
1952-08-31,Athens,34.113457
1953-06-01,Athens,20.88039
1953-06-02,Athens,25.31279
1953-06-03,Athens,25.707598
1953-06-04,Athens,27.668953
1953-06-05,Athens,26.997883
1953-06-06,Athens,29.181095
1953-06-07,Athens,32.516006
1953-06-08,Athens,33.04237
1953-06-09,Athens,33.988125
1953-06-10,Athens,29.267515
1953-06-11,Athens,27.421932
1953-06-12,Athens,25.559277
1953-06-13,Athens,27.465908
1953-06-14,Athens,29.312155
1953-06-15,Athens,30.267052
1953-06-16,Athens,27.367552
1953-06-17,Athens,30.53541
1953-06-18,Athens,32.757084
1953-06-19,Athens,34.09779
1953-06-20,Athens,34.254353
1953-06-21,Athens,32.013443
1953-06-22,Athens,33.96875
1953-06-23,Athens,34.194782
1953-06-24,Athens,32.2973
1953-06-25,Athens,31.561855
1953-06-26,Athens,30.930967
1953-06-27,Athens,33.4192
1953-06-28,Athens,33.447468
1953-06-29,Athens,33.139393
1953-06-30,Athens,30.95063
1953-07-01,Athens,32.585728
1953-07-02,Athens,33.15562
1953-07-03,Athens,32.637817
1953-07-04,Athens,33.34942
1953-07-05,Athens,31.52358
1953-07-06,Athens,32.64875
1953-07-07,Athens,33.755123
1953-07-08,Athens,31.140755
1953-07-09,Athens,31.727089
1953-07-10,Athens,35.377098
1953-07-11,Athens,34.351746
1953-07-12,Athens,35.741352
1953-07-13,Athens,33.550735
1953-07-14,Athens,35.14374
1953-07-15,Athens,33.45845
1953-07-16,Athens,31.849243
1953-07-17,Athens,30.408829
1953-07-18,Athens,29.911379
1953-07-19,Athens,30.494131
1953-07-20,Athens,34.9676
1953-07-21,Athens,30.971457
1953-07-22,Athens,27.807459
1953-07-23,Athens,27.706915
1953-07-24,Athens,29.14344
1953-07-25,Athens,29.72915
1953-07-26,Athens,30.607662
1953-07-27,Athens,32.041542
1953-07-28,Athens,34.565853
1953-07-29,Athens,30.880068
1953-07-30,Athens,32.29157
1953-07-31,Athens,35.36644
1953-08-01,Athens,34.61113
1953-08-02,Athens,35.017258
1953-08-03,Athens,34.993237
1953-08-04,Athens,34.672165
1953-08-05,Athens,31.981033
1953-08-06,Athens,34.646408
1953-08-07,Athens,35.26497
1953-08-08,Athens,34.089554
1953-08-09,Athens,32.10068
1953-08-10,Athens,28.3176
1953-08-11,Athens,27.548353
1953-08-12,Athens,27.58384
1953-08-13,Athens,27.72358
1953-08-14,Athens,30.602236
1953-08-15,Athens,30.568249
1953-08-16,Athens,32.173046
1953-08-17,Athens,32.00584
1953-08-18,Athens,28.544855
1953-08-19,Athens,29.590336
1953-08-20,Athens,29.919521
1953-08-21,Athens,30.996798
1953-08-22,Athens,32.894566
1953-08-23,Athens,33.974735
1953-08-24,Athens,27.5817
1953-08-25,Athens,29.646301
1953-08-26,Athens,31.904573
1953-08-27,Athens,34.00021
1953-08-28,Athens,34.8213
1953-08-29,Athens,30.992401
1953-08-30,Athens,30.198818
1953-08-31,Athens,29.683268
1954-06-01,Athens,27.278847
1954-06-02,Athens,28.732626
1954-06-03,Athens,29.723536
1954-06-04,Athens,31.611942
1954-06-05,Athens,31.466682
1954-06-06,Athens,28.67224
1954-06-07,Athens,27.774357
1954-06-08,Athens,29.379948
1954-06-09,Athens,30.47677
1954-06-10,Athens,29.671318
1954-06-11,Athens,28.437483
1954-06-12,Athens,31.634275
1954-06-13,Athens,29.719254
1954-06-14,Athens,29.415455
1954-06-15,Athens,31.343405
1954-06-16,Athens,32.220715
1954-06-17,Athens,33.23437
1954-06-18,Athens,30.339466
1954-06-19,Athens,30.274368
1954-06-20,Athens,29.220276
1954-06-21,Athens,29.7345
1954-06-22,Athens,30.47274
1954-06-23,Athens,31.59678
1954-06-24,Athens,32.856476
1954-06-25,Athens,32.734768
1954-06-26,Athens,31.180363
1954-06-27,Athens,32.29583
1954-06-28,Athens,33.615192
1954-06-29,Athens,35.155655
1954-06-30,Athens,35.51336
1954-07-01,Athens,35.206688
1954-07-02,Athens,34.438583
1954-07-03,Athens,29.695852
1954-07-04,Athens,27.527035
1954-07-05,Athens,30.924261
1954-07-06,Athens,32.16942
1954-07-07,Athens,32.391537
1954-07-08,Athens,32.106773
1954-07-09,Athens,31.813683
1954-07-10,Athens,30.380295
1954-07-11,Athens,30.534122
1954-07-12,Athens,31.796953
1954-07-13,Athens,34.319717
1954-07-14,Athens,32.84458
1954-07-15,Athens,31.553421
1954-07-16,Athens,31.01142
1954-07-17,Athens,32.04182
1954-07-18,Athens,31.309164
1954-07-19,Athens,33.769066
1954-07-20,Athens,35.316154
1954-07-21,Athens,29.3807
1954-07-22,Athens,27.695799
1954-07-23,Athens,29.358742
1954-07-24,Athens,30.620369
1954-07-25,Athens,30.92654
1954-07-26,Athens,30.508005
1954-07-27,Athens,33.409084
1954-07-28,Athens,35.582886
1954-07-29,Athens,36.723022
1954-07-30,Athens,36.217587
1954-07-31,Athens,35.906803
1954-08-01,Athens,35.044067
1954-08-02,Athens,31.691774
1954-08-03,Athens,28.703617
1954-08-04,Athens,27.624212
1954-08-05,Athens,31.306293
1954-08-06,Athens,30.044659
1954-08-07,Athens,31.79925
1954-08-08,Athens,32.85587
1954-08-09,Athens,32.196926
1954-08-10,Athens,34.426647
1954-08-11,Athens,37.19221
1954-08-12,Athens,34.382656
1954-08-13,Athens,31.34401
1954-08-14,Athens,29.674541
1954-08-15,Athens,30.332872
1954-08-16,Athens,32.969727
1954-08-17,Athens,34.962414
1954-08-18,Athens,30.28078
1954-08-19,Athens,27.830532
1954-08-20,Athens,30.543812
1954-08-21,Athens,30.741177
1954-08-22,Athens,31.802416
1954-08-23,Athens,33.694077
1954-08-24,Athens,32.9477
1954-08-25,Athens,30.311415
1954-08-26,Athens,31.782518
1954-08-27,Athens,31.465965
1954-08-28,Athens,29.90271
1954-08-29,Athens,27.788614
1954-08-30,Athens,26.192116
1954-08-31,Athens,25.493683
1955-06-01,Athens,26.764387
1955-06-02,Athens,28.027634
1955-06-03,Athens,28.158443
1955-06-04,Athens,28.208439
1955-06-05,Athens,28.05903
1955-06-06,Athens,29.33293
1955-06-07,Athens,28.987667
1955-06-08,Athens,30.34709
1955-06-09,Athens,33.124126
1955-06-10,Athens,34.79965
1955-06-11,Athens,34.83113
1955-06-12,Athens,32.600216
1955-06-13,Athens,26.269957
1955-06-14,Athens,27.811787
1955-06-15,Athens,23.903006
1955-06-16,Athens,22.995491
1955-06-17,Athens,27.47184
1955-06-18,Athens,28.797117
1955-06-19,Athens,31.015526
1955-06-20,Athens,29.000002
1955-06-21,Athens,30.615114
1955-06-22,Athens,33.297714
1955-06-23,Athens,34.610283
1955-06-24,Athens,29.92948
1955-06-25,Athens,27.478163
1955-06-26,Athens,26.080448
1955-06-27,Athens,30.575987
1955-06-28,Athens,32.767117
1955-06-29,Athens,32.529816
1955-06-30,Athens,30.369406
1955-07-01,Athens,29.076723
1955-07-02,Athens,30.285534
1955-07-03,Athens,30.625074
1955-07-04,Athens,31.677174
1955-07-05,Athens,33.263565
1955-07-06,Athens,32.03249
1955-07-07,Athens,31.646128
1955-07-08,Athens,29.759033
1955-07-09,Athens,29.686617
1955-07-10,Athens,30.38037
1955-07-11,Athens,32.162617
1955-07-12,Athens,33.88255
1955-07-13,Athens,33.49865
1955-07-14,Athens,32.206722
1955-07-15,Athens,27.801085
1955-07-16,Athens,27.58098
1955-07-17,Athens,29.275286
1955-07-18,Athens,29.420633
1955-07-19,Athens,29.123909
1955-07-20,Athens,29.786911
1955-07-21,Athens,34.168385
1955-07-22,Athens,35.70753
1955-07-23,Athens,34.886353
1955-07-24,Athens,29.455164
1955-07-25,Athens,31.378687
1955-07-26,Athens,31.849073
1955-07-27,Athens,35.032078
1955-07-28,Athens,36.219517
1955-07-29,Athens,35.82971
1955-07-30,Athens,29.24494
1955-07-31,Athens,28.509151
1955-08-01,Athens,29.598057
1955-08-02,Athens,31.12919
1955-08-03,Athens,33.09731
1955-08-04,Athens,32.188457
1955-08-05,Athens,32.302887
1955-08-06,Athens,31.643627
1955-08-07,Athens,30.675043
1955-08-08,Athens,29.277603
1955-08-09,Athens,30.667833
1955-08-10,Athens,27.892237
1955-08-11,Athens,27.828148
1955-08-12,Athens,28.978247
1955-08-13,Athens,31.483192
1955-08-14,Athens,32.88261
1955-08-15,Athens,31.897747
1955-08-16,Athens,28.874798
1955-08-17,Athens,24.33329
1955-08-18,Athens,27.511387
1955-08-19,Athens,27.002172
1955-08-20,Athens,27.313322
1955-08-21,Athens,27.80017
1955-08-22,Athens,28.290438
1955-08-23,Athens,28.170113
1955-08-24,Athens,28.691532
1955-08-25,Athens,28.186037
1955-08-26,Athens,28.817095
1955-08-27,Athens,29.89294
1955-08-28,Athens,28.939545
1955-08-29,Athens,27.604229
1955-08-30,Athens,29.900282
1955-08-31,Athens,29.606573
1956-06-01,Athens,22.3123
1956-06-02,Athens,25.888828
1956-06-03,Athens,24.934938
1956-06-04,Athens,24.85228
1956-06-05,Athens,24.35822
1956-06-06,Athens,26.287455
1956-06-07,Athens,27.32909
1956-06-08,Athens,27.116295
1956-06-09,Athens,28.562464
1956-06-10,Athens,29.39806
1956-06-11,Athens,30.336674
1956-06-12,Athens,29.03266
1956-06-13,Athens,32.511944
1956-06-14,Athens,34.303143
1956-06-15,Athens,33.170578
1956-06-16,Athens,33.92861
1956-06-17,Athens,30.741882
1956-06-18,Athens,29.202406
1956-06-19,Athens,29.025644
1956-06-20,Athens,26.233667
1956-06-21,Athens,28.040009
1956-06-22,Athens,25.438238
1956-06-23,Athens,23.966234
1956-06-24,Athens,23.659542
1956-06-25,Athens,27.585743
1956-06-26,Athens,31.044146
1956-06-27,Athens,31.341301
1956-06-28,Athens,27.82524
1956-06-29,Athens,27.769331
1956-06-30,Athens,29.033602
1956-07-01,Athens,28.933754
1956-07-02,Athens,29.860071
1956-07-03,Athens,30.214697
1956-07-04,Athens,29.38404
1956-07-05,Athens,28.132618
1956-07-06,Athens,27.56632
1956-07-07,Athens,29.291685
1956-07-08,Athens,31.991379
1956-07-09,Athens,31.93296
1956-07-10,Athens,32.54274
1956-07-11,Athens,31.424545
1956-07-12,Athens,31.2468
1956-07-13,Athens,28.391747
1956-07-14,Athens,30.579613
1956-07-15,Athens,33.78023
1956-07-16,Athens,35.688007
1956-07-17,Athens,34.135773
1956-07-18,Athens,29.893152
1956-07-19,Athens,31.060741
1956-07-20,Athens,32.149452
1956-07-21,Athens,38.01812
1956-07-22,Athens,39.478302
1956-07-23,Athens,37.423798
1956-07-24,Athens,36.46641
1956-07-25,Athens,32.64825
1956-07-26,Athens,26.819254
1956-07-27,Athens,25.409817
1956-07-28,Athens,26.539333
1956-07-29,Athens,29.428104
1956-07-30,Athens,30.216986
1956-07-31,Athens,31.490824
1956-08-01,Athens,33.364468
1956-08-02,Athens,32.9432
1956-08-03,Athens,33.113724
1956-08-04,Athens,35.137985
1956-08-05,Athens,33.203484
1956-08-06,Athens,31.17476
1956-08-07,Athens,30.48896
1956-08-08,Athens,31.265255
1956-08-09,Athens,30.956568
1956-08-10,Athens,28.836294
1956-08-11,Athens,29.695604
1956-08-12,Athens,32.90059
1956-08-13,Athens,34.59618
1956-08-14,Athens,32.23334
1956-08-15,Athens,29.94858
1956-08-16,Athens,31.253683
1956-08-17,Athens,32.207493
1956-08-18,Athens,31.20692
1956-08-19,Athens,33.490963
1956-08-20,Athens,33.426853
1956-08-21,Athens,30.667091
1956-08-22,Athens,34.145405
1956-08-23,Athens,34.223698
1956-08-24,Athens,30.127966
1956-08-25,Athens,30.042204
1956-08-26,Athens,31.52333
1956-08-27,Athens,30.287766
1956-08-28,Athens,28.705816
1956-08-29,Athens,29.890558
1956-08-30,Athens,32.48452
1956-08-31,Athens,35.333546
1957-06-01,Athens,29.183746
1957-06-02,Athens,28.281633
1957-06-03,Athens,27.525398
1957-06-04,Athens,27.55563
1957-06-05,Athens,29.815784
1957-06-06,Athens,29.072376
1957-06-07,Athens,28.103899
1957-06-08,Athens,29.124908
1957-06-09,Athens,29.20314
1957-06-10,Athens,30.142433
1957-06-11,Athens,31.810183
1957-06-12,Athens,30.779251
1957-06-13,Athens,29.530998
1957-06-14,Athens,30.551693
1957-06-15,Athens,28.774021
1957-06-16,Athens,24.903845
1957-06-17,Athens,28.149624
1957-06-18,Athens,29.59401
1957-06-19,Athens,31.901619
1957-06-20,Athens,34.45406
1957-06-21,Athens,34.783073
1957-06-22,Athens,33.374065
1957-06-23,Athens,34.433945
1957-06-24,Athens,35.74959
1957-06-25,Athens,37.463894
1957-06-26,Athens,37.476143
1957-06-27,Athens,33.07503
1957-06-28,Athens,22.834671
1957-06-29,Athens,21.47503
1957-06-30,Athens,22.677141
1957-07-01,Athens,26.102592
1957-07-02,Athens,29.502012
1957-07-03,Athens,24.408218
1957-07-04,Athens,27.457296
1957-07-05,Athens,28.758263
1957-07-06,Athens,30.204418
1957-07-07,Athens,32.577644
1957-07-08,Athens,34.710625
1957-07-09,Athens,33.30598
1957-07-10,Athens,34.6382
1957-07-11,Athens,34.349304
1957-07-12,Athens,32.52424
1957-07-13,Athens,32.36493
1957-07-14,Athens,29.902485
1957-07-15,Athens,33.21184
1957-07-16,Athens,35.297707
1957-07-17,Athens,34.04898
1957-07-18,Athens,33.992348
1957-07-19,Athens,32.707623
1957-07-20,Athens,33.135723
1957-07-21,Athens,33.674957
1957-07-22,Athens,31.753115
1957-07-23,Athens,31.070805
1957-07-24,Athens,29.54578
1957-07-25,Athens,30.492037
1957-07-26,Athens,30.368986
1957-07-27,Athens,31.7675
1957-07-28,Athens,32.258343
1957-07-29,Athens,33.302086
