distribution,MC,B,n,z,x_F,mu,gamma,frac_theta,frac_gamma,theta_hat,gamma_hat,s_hat,mean_rt,coverage_theta_t,mean_cl_theta_t,mean_cu_theta_t,coverage_gamma_t,mean_cl_gamma_t,mean_cu_gamma_t,coverage_s_t,mean_cl_s_t,mean_cu_s_t,mean_dL,coverage_theta_d,mean_cl_theta_d,mean_cu_theta_d,coverage_gamma_d,mean_cl_gamma_d,mean_cu_gamma_d,coverage_s_d,mean_cl_s_d,mean_cu_s_d
ARC,1000,199,15000,0.8,45,20,-0.3,0.030999999999999986,0.05,0.2015969827586207,-0.34430761548497923,0.011646502366198378,4.503,0.899,0.16019181034482763,0.23578168103448274,0.843,-0.4347875008620481,-0.19767378978555405,0.896,0.005935369226061569,0.01601919309306748,2.0,0.901,0.1599998922413793,0.23582090517241378,0.847,-0.43535020267418556,-0.19756340435274433,0.893,0.005965318093601488,0.016017381321944694
ARC,1000,199,15000,0.8,45,20,-0.3,0.03199999999999998,0.05,0.20174112734864302,-0.34049395868262666,0.011672243898414559,4.476,0.908,0.1617702505219207,0.2358668058455115,0.854,-0.42966217771895876,-0.1925590659643413,0.905,0.005932965997191716,0.016028816261035434,2.0,0.914,0.1609908141962422,0.23575480167014615,0.852,-0.4308083166790105,-0.19355669249759225,0.91,0.005947489907783604,0.016067624844935364
ARC,1000,199,15000,0.8,45,20,-0.3,0.03299999999999998,0.05,0.20158097165991903,-0.34223024166131505,0.01160339456088991,4.471,0.925,0.16221336032388667,0.23460425101214574,0.849,-0.43152891427971624,-0.19591603414961845,0.899,0.005937394426656643,0.01591729340430003,2.0,0.925,0.1618193319838057,0.23461882591093114,0.864,-0.4323668178938819,-0.19592495063175736,0.906,0.00589653062902776,0.015972229540220668
ARC,1000,199,15000,0.8,45,20,-0.3,0.03399999999999998,0.05,0.20102946954813358,-0.3416907444421009,0.01173055461082468,4.505,0.913,0.16201178781925346,0.2339680746561886,0.862,-0.4325001868626854,-0.19300784139099386,0.897,0.005988638671823901,0.016130280222243325,2.0,0.908,0.16150609037328095,0.2338852652259332,0.864,-0.43294639699859866,-0.19228374785519464,0.901,0.005954008796549155,0.016151653964016525
ARC,1000,199,15000,0.8,45,20,-0.3,0.03499999999999998,0.05,0.20129961832061066,-0.3435147886765781,0.011702039422973456,4.475,0.92,0.16320133587786262,0.23385658396946565,0.845,-0.4330813450980505,-0.19810904158113404,0.916,0.0059814217957714555,0.016054182146218458,2.0,0.915,0.16286431297709925,0.2337996183206107,0.838,-0.4334766153155407,-0.19838192244930689,0.921,0.005964711953164684,0.01608722412992819
ARC,1000,199,15000,0.8,45,20,-0.3,0.035999999999999976,0.05,0.20085157699443415,-0.3399522929075014,0.011795308602449008,4.514,0.897,0.16304063079777367,0.23291836734693877,0.879,-0.4307883059880573,-0.19139977190517463,0.905,0.006036919039598619,0.01621166850876182,2.0,0.895,0.1624624304267162,0.23293923933209645,0.889,-0.4309611126746907,-0.1917831675451992,0.907,0.005972668484860169,0.016217299670619672
ARC,1000,199,15000,0.8,45,20,-0.3,0.03699999999999998,0.05,0.2012996389891697,-0.34263870811011293,0.011689489461164623,4.481,0.904,0.16412644404332133,0.23301859205776174,0.874,-0.43297749903551347,-0.1950554263285586,0.903,0.006023525040344792,0.016074001209422355,2.0,0.907,0.16368510830324914,0.23291083032490975,0.866,-0.433392674344366,-0.1951816722627776,0.906,0.00599855254862037,0.016084050928277676
ARC,1000,199,15000,0.8,45,20,-0.3,0.03799999999999998,0.05,0.2010720562390158,-0.34516484768865247,0.011677503787846244,4.484,0.924,0.16438189806678383,0.23227592267135325,0.858,-0.4366249275542227,-0.19853952542906902,0.924,0.006021977445333371,0.016041148473793492,2.0,0.928,0.16402513181019335,0.23246168717047452,0.87,-0.43772716308854803,-0.19762184214190637,0.931,0.0059651832689904755,0.016071407255304235
ARC,1000,199,15000,0.8,45,20,-0.3,0.03899999999999998,0.05,0.19990924657534248,-0.34477394701980474,0.011865304385913336,4.506,0.916,0.16347422945205484,0.23081010273972605,0.857,-0.4367255968049233,-0.19772537911286878,0.916,0.006172721245568614,0.01631190969700895,2.0,0.915,0.16305128424657536,0.23094708904109587,0.858,-0.436981629579765,-0.19653011131294218,0.915,0.006088756280205768,0.0163122104962283
ARC,1000,199,15000,0.8,45,20,-0.3,0.03999999999999997,0.05,0.2006477462437396,-0.33986947076621365,0.011727700182126221,4.484,0.904,0.1644772954924875,0.2318141903171953,0.871,-0.4312468398438423,-0.18831131165410012,0.914,0.0059864380861002955,0.016127115763306072,2.0,0.907,0.16421243739565947,0.23166402337228714,0.878,-0.4321422576932811,-0.18809579758431713,0.912,0.005993456644519067,0.016153100413968474
ARC,1000,199,15000,0.8,45,20,-0.3,0.040999999999999974,0.05,0.20053583061889252,-0.3447324783939404,0.011705191684819757,4.507,0.911,0.16503835504885994,0.2309108306188925,0.853,-0.4361629248290172,-0.1975581525405641,0.921,0.00606894922605316,0.01606785732225751,2.0,0.907,0.16465325732899028,0.23099153094462543,0.847,-0.43665661646711795,-0.19644012862235596,0.916,0.00600429431872079,0.016101445425657793
ARC,1000,199,15000,0.8,45,20,-0.3,0.041999999999999975,0.05,0.20049443561208266,-0.34383191404679586,0.011773155872391604,4.492,0.892,0.16561136724960254,0.23028426073131955,0.857,-0.435993141673292,-0.19670149929642172,0.927,0.006126952197604567,0.016161842732939007,2.0,0.898,0.1649286168521463,0.2304031796502385,0.846,-0.43659099798091666,-0.19597376177113193,0.93,0.006084044942137265,0.016212287038780034
ARC,1000,199,15000,0.8,45,20,-0.3,0.042999999999999976,0.05,0.1999254658385093,-0.3444420375537317,0.011805169201937851,4.497,0.907,0.16500178571428573,0.22950155279503104,0.87,-0.43661436898846545,-0.1971730232035841,0.922,0.0061093113957621965,0.0162212451670027,2.0,0.906,0.16475590062111803,0.22948400621118012,0.869,-0.43712569864357237,-0.19765609173629312,0.921,0.006109594900884743,0.01624086837485153
ARC,1000,199,15000,0.8,45,20,-0.3,0.04399999999999998,0.05,0.20110470409711687,-0.3442221350713668,0.011654065612195395,4.481,0.909,0.16684795144157819,0.23055690440060697,0.856,-0.4360809218217385,-0.19865918996332155,0.916,0.006055512238846848,0.016020463523167956,2.0,0.908,0.16686691957511382,0.23062830045523522,0.851,-0.4360044774954972,-0.19790379690119037,0.919,0.00600949878962559,0.016007653891588335
ARC,1000,199,15000,0.8,45,20,-0.3,0.04499999999999997,0.05,0.20121364985163206,-0.34288345702379697,0.011677268770073536,4.487,0.915,0.1674336795252226,0.23072678041543027,0.857,-0.4354808934524282,-0.19559584827334847,0.918,0.006023055762557417,0.01604723335787591,2.0,0.923,0.16695756676557866,0.2309106824925816,0.85,-0.4358646235632025,-0.19617834225556596,0.922,0.006016113075201801,0.01608474505008023
ARC,1000,199,15000,0.8,45,20,-0.3,0.04599999999999997,0.05,0.20137445573294627,-0.3392308992194057,0.011564044999817303,4.486,0.902,0.1679458635703919,0.23014840348330914,0.88,-0.4307750569112587,-0.1929618564512501,0.909,0.005987595134053125,0.015905623351924972,2.0,0.908,0.16759666182873734,0.23019397677793904,0.867,-0.43113400166667426,-0.19350801509137255,0.908,0.00593024864366708,0.015935336554996175
ARC,1000,199,15000,0.8,45,20,-0.3,0.04699999999999997,0.05,0.20083238636363637,-0.34338388432597255,0.011681747349286958,4.481,0.93,0.16753934659090913,0.22955830965909094,0.867,-0.4361806585488252,-0.19490287026772768,0.915,0.00605503408961324,0.016070519272489498,2.0,0.922,0.1672953835227273,0.22938323863636362,0.869,-0.43644949164870855,-0.19589859616150704,0.919,0.006077125001834406,0.0160818051012933
ARC,1000,199,15000,0.8,45,20,-0.3,0.047999999999999966,0.05,0.19941307371349098,-0.3431200875634975,0.011858703966604267,4.523,0.924,0.16674353268428377,0.22764735744089012,0.86,-0.4355337307615711,-0.19515448465518004,0.92,0.0061979939681646315,0.016282731956548672,2.0,0.916,0.16632051460361616,0.22755605006954102,0.859,-0.4361681676104204,-0.19459137443208716,0.913,0.006145578411673501,0.016320101363479608
ARC,1000,199,15000,0.8,45,20,-0.3,0.04899999999999997,0.05,0.20013351498637602,-0.34235177229451264,0.011691707987289432,4.509,0.896,0.16758944141689375,0.22797683923705722,0.876,-0.4337095831122119,-0.19482081990462188,0.912,0.0060887939510382745,0.016058959271430168,2.0,0.894,0.16737615803814718,0.22797854223433242,0.878,-0.4340421395353776,-0.19466601955672946,0.913,0.006127583576080232,0.016087757394702345
ARC,1000,199,15000,0.8,45,20,-0.3,0.04999999999999997,0.05,0.2003818424566088,-0.3452585834507274,0.011732296924553067,4.504,0.91,0.16835420560747666,0.2280520694259012,0.841,-0.4375121594177218,-0.19952543853697963,0.908,0.006169008452014394,0.01608492237760621,2.0,0.92,0.1682346461949266,0.2280823765020027,0.858,-0.4375220852215408,-0.19892985663325125,0.91,0.006132958772797826,0.016115697392163605
ARC,1000,199,15000,0.8,45,20,-0.3,0.05099999999999997,0.05,0.2002107329842932,-0.3448839070566891,0.011722784582034719,4.495,0.901,0.1685030759162304,0.2277732329842932,0.831,-0.43713142891196805,-0.19949678847186786,0.915,0.0061202048521113795,0.016103281913473773,2.0,0.906,0.168192997382199,0.22748023560209424,0.84,-0.437858121283954,-0.1999860532023912,0.916,0.006116982120314203,0.016128580150499026
ARC,1000,199,15000,0.8,45,20,-0.3,0.05199999999999997,0.05,0.20015404364569964,-0.34408725232379705,0.01168122856869486,4.486,0.908,0.16901899871630297,0.2271078947368421,0.867,-0.43510745768036896,-0.19761796906696358,0.917,0.006142178405125235,0.016016434474815187,2.0,0.912,0.1684799101412067,0.22729094993581514,0.866,-0.4357650605634966,-0.19830239964790286,0.922,0.006074564078515737,0.0160682197919532
ARC,1000,199,15000,0.8,45,20,-0.3,0.052999999999999964,0.05,0.19993576826196477,-0.3432301835020142,0.011770909997154409,4.509,0.914,0.16894099496221662,0.22714603274559192,0.891,-0.43468028592390673,-0.19556793416466728,0.916,0.006175818626231578,0.016137846461789358,2.0,0.905,0.16848224181360205,0.2270867128463476,0.884,-0.4351310607765663,-0.1958487190934995,0.918,0.006193351467744635,0.016180462117565315
ARC,1000,199,15000,0.8,45,20,-0.3,0.053999999999999965,0.05,0.20072187886279358,-0.3425090887656668,0.011618950807230586,4.486,0.901,0.16989715698393082,0.22751248454882572,0.87,-0.4336841169396878,-0.19648032931663453,0.893,0.006071073859949527,0.015946857135173534,2.0,0.901,0.1697291718170581,0.22748374536464772,0.874,-0.43405934410810226,-0.1970984553977755,0.897,0.006050694343739514,0.01597091915661127
ARC,1000,199,15000,0.8,45,20,-0.3,0.054999999999999966,0.05,0.20024029126213594,-0.3447459894794631,0.011650479705469376,4.489,0.915,0.169702609223301,0.2269010922330097,0.856,-0.43719319053112665,-0.1984476501164408,0.91,0.0061175739960972276,0.015993758610718153,2.0,0.911,0.16946808252427187,0.22690224514563107,0.847,-0.4369502566251193,-0.1976956658755995,0.911,0.006057721065337006,0.01601368168944945
ARC,1000,199,15000,0.8,45,20,-0.3,0.05599999999999996,0.05,0.19968176400476761,-0.340310919649566,0.01171543068531262,4.513,0.914,0.16921370679380215,0.22609731823599524,0.871,-0.43210896619005146,-0.19195554603809348,0.931,0.00611498011074313,0.016099680050909327,2.0,0.922,0.1687022050059595,0.2260173420738975,0.866,-0.43258710275195617,-0.1912637910048489,0.932,0.006066896796747725,0.016134262452583086
ARC,1000,199,15000,0.8,45,20,-0.3,0.05699999999999996,0.05,0.19973302107728338,-0.3408080352175197,0.011756833227474154,4.51,0.885,0.17007845433255273,0.22586545667447308,0.878,-0.43318483704022165,-0.19307349330669957,0.911,0.006177359527294986,0.01613273636073108,2.0,0.882,0.1695348360655738,0.22582997658079626,0.876,-0.43368047341432364,-0.19192369995173572,0.905,0.006128678085098671,0.016174237172229277
ARC,1000,199,15000,0.8,45,20,-0.3,0.05799999999999996,0.05,0.20093325661680092,-0.33889760593656515,0.011514977878062485,4.481,0.92,0.171285500575374,0.22714073647871114,0.864,-0.431831692451771,-0.1899789601624733,0.9,0.006007946333392325,0.015828366683547913,2.0,0.923,0.1711131185270426,0.22723227848101266,0.858,-0.4317072231917558,-0.18911049182074613,0.901,0.0059424451102998155,0.015844320379859448
ARC,1000,199,15000,0.8,45,20,-0.3,0.05899999999999996,0.05,0.1996798642533937,-0.34067713551074646,0.011798524897995218,4.509,0.915,0.17018964932126698,0.2254485294117647,0.858,-0.43279104977756616,-0.19156098174634184,0.918,0.006200085741025102,0.016198246808882936,2.0,0.915,0.16986572398190047,0.22553970588235298,0.853,-0.4330492734728167,-0.1920795662126365,0.907,0.00617896728135592,0.01624021015362213
ARC,1000,199,15000,0.8,45,20,-0.3,0.05999999999999996,0.05,0.20067853170189096,-0.34399547199030717,0.011570986445624055,4.49,0.912,0.17139015572858732,0.22617447163515014,0.862,-0.4360779004332732,-0.1999041622750692,0.912,0.006076133446251431,0.01590053373940252,2.0,0.902,0.17141763070077867,0.22614354838709677,0.859,-0.43562101985681057,-0.20040302352059225,0.898,0.006102290584470379,0.015898286988162185
ARC,1000,199,15000,0.8,45,20,-0.3,0.06099999999999996,0.05,0.19935886214442014,-0.34249833796674506,0.011729090599157168,4.511,0.908,0.1702114332603939,0.2246090262582057,0.865,-0.4345940209600716,-0.19470349143409235,0.915,0.0061855701410774115,0.016118638177224278,2.0,0.9,0.17004261487964994,0.22458183807439827,0.869,-0.43487604525813917,-0.19472551971859733,0.923,0.006122595049591038,0.016132007047922763
ARC,1000,199,15000,0.8,45,20,-0.3,0.06199999999999996,0.05,0.20004843918191603,-0.33805091918424535,0.011683832712423443,4.488,0.919,0.17126243272335848,0.22528541442411196,0.884,-0.42929953575411606,-0.19100363045187083,0.915,0.0061330043827698385,0.01602807426872689,2.0,0.924,0.17102992465016148,0.2253141011840689,0.892,-0.42942249263197424,-0.19064252482807023,0.918,0.006100887385054114,0.016054341650047547
ARC,1000,199,15000,0.8,45,20,-0.3,0.06299999999999996,0.05,0.2003177966101695,-0.337320384048109,0.01163296237185318,4.492,0.91,0.17163305084745764,0.22553262711864408,0.874,-0.4291276912985791,-0.18812580677164734,0.925,0.006085970409424508,0.01599370680035513,2.0,0.913,0.17134676906779664,0.22546610169491527,0.866,-0.42961310882882414,-0.1882888026286138,0.923,0.006058605576470432,0.016037351133735913
ARC,1000,199,15000,0.8,45,20,-0.3,0.06399999999999995,0.05,0.2003461939520334,-0.34132417405430204,0.011632415069396874,4.483,0.911,0.1719827424400417,0.22546803962460898,0.854,-0.43326785222183856,-0.19375835904563918,0.919,0.006126455876838328,0.015963579981617317,2.0,0.919,0.17179129301355578,0.2254230448383733,0.857,-0.43366182175739737,-0.19411411736131473,0.922,0.006089554761034713,0.01599914451086538
ARC,1000,199,15000,0.8,45,20,-0.3,0.06499999999999995,0.05,0.19980390143737167,-0.3430028903947514,0.011617450034122108,4.503,0.907,0.1716050821355236,0.22417381930184802,0.851,-0.4349044784688921,-0.1966618671682319,0.917,0.006140426948265887,0.015967610787557006,2.0,0.917,0.17130154004106776,0.22438839835728952,0.85,-0.43511135620415087,-0.1964629457159347,0.922,0.00608707883840527,0.015968085067164815
ARC,1000,199,15000,0.8,45,20,-0.3,0.06599999999999995,0.05,0.19917492416582405,-0.34334488623254067,0.011853319040997555,4.535,0.907,0.17157163801820022,0.2239607684529828,0.858,-0.4356753381297431,-0.19658456694641102,0.912,0.0062925049837514084,0.016243459575037623,2.0,0.908,0.17118594539939336,0.22363887765419616,0.847,-0.4359760322703901,-0.19727968447523658,0.92,0.006294833801366923,0.01626756413296533
ARC,1000,199,15000,0.8,45,20,-0.3,0.06699999999999995,0.05,0.19969322709163345,-0.3438770570163322,0.011606524482075461,4.506,0.908,0.1725112051792829,0.22391479083665336,0.832,-0.4345636363509298,-0.2002581388601605,0.901,0.006175396931175588,0.01587737961665363,2.0,0.914,0.1722104083665339,0.22375418326693228,0.828,-0.4344040768448993,-0.20041383307570265,0.905,0.0061828790456109105,0.01591032844611732
ARC,1000,199,15000,0.8,45,20,-0.3,0.06799999999999995,0.05,0.19898626104023553,-0.34232737909462174,0.011764025706825302,4.543,0.912,0.17158797841020612,0.2230611383709519,0.845,-0.434496348491443,-0.1946062780199776,0.921,0.006243432826168769,0.016120343036574936,2.0,0.905,0.1712406280667321,0.22302541707556425,0.848,-0.4348008787440011,-0.1945970454026732,0.914,0.006185540097234553,0.01613445414264574
ARC,1000,199,15000,0.8,45,20,-0.3,0.06899999999999995,0.05,0.19979013539651835,-0.34221248127355397,0.011656208096105345,4.509,0.937,0.17261015473887814,0.22396349129593812,0.858,-0.43339044342162586,-0.195919326686332,0.91,0.0061872584822018906,0.0159823761339519,2.0,0.941,0.1725536266924565,0.22392548355899422,0.852,-0.4334035845880834,-0.19588342834057954,0.918,0.006134120374723096,0.015995205134788335
ARC,1000,199,15000,0.8,45,20,-0.3,0.06999999999999995,0.05,0.1999227836034318,-0.3435360635586511,0.011625025674839543,4.5,0.918,0.17306982840800766,0.22402373689227836,0.854,-0.43681405532984685,-0.1975286435960813,0.918,0.006154882788039578,0.01594937877037119,2.0,0.921,0.1726882268827455,0.22379842707340325,0.849,-0.4363745210410576,-0.19723556930217193,0.919,0.0061525172691147,0.01595349920316765
ARC,1000,199,15000,0.8,45,20,-0.3,0.07099999999999995,0.05,0.19919454887218047,-0.3439266620197416,0.011718475134737429,4.523,0.911,0.1726714285714286,0.22267716165413534,0.858,-0.4361552884601682,-0.19830576064853017,0.913,0.006260630590340644,0.0160606353689977,2.0,0.911,0.17236071428571428,0.2226706296992481,0.86,-0.43685229531044933,-0.19831227201291743,0.918,0.006210457350040708,0.016074257826701903
ARC,1000,199,15000,0.8,45,20,-0.3,0.07199999999999994,0.05,0.19909731232622802,-0.341580303178654,0.011742008803093493,4.52,0.919,0.1723334105653383,0.22275407784986098,0.887,-0.4345069173009143,-0.1940020424843623,0.924,0.006220508489906387,0.01609993470277214,2.0,0.916,0.17200750695088046,0.2227366079703429,0.884,-0.4343185879637948,-0.19243827219455342,0.921,0.00616552302982064,0.016122337380332887
ARC,1000,199,15000,0.8,45,20,-0.3,0.07299999999999994,0.05,0.19956946983546617,-0.34192788279839553,0.011606197227293244,4.504,0.911,0.17331809872029255,0.2232792047531993,0.847,-0.43325161431500236,-0.1964863382644725,0.918,0.006144203812119597,0.015920262217855932,2.0,0.913,0.17298884826325414,0.22320452468007312,0.85,-0.43335680916100067,-0.1955521838446134,0.924,0.006103017617188164,0.01594968912309655
ARC,1000,199,15000,0.8,45,20,-0.3,0.07399999999999994,0.05,0.19907394048692514,-0.3413602709634378,0.01173727100702306,4.529,0.909,0.17308958521190265,0.22255193868349865,0.859,-0.4319227991079326,-0.19345607463664663,0.919,0.006236043066335434,0.016059777202927224,2.0,0.915,0.17263092876465289,0.22246834986474304,0.853,-0.43257460143561277,-0.19318735402489534,0.915,0.00621836353989073,0.01608983246668831
ARC,1000,199,15000,0.8,45,20,-0.3,0.07499999999999994,0.05,0.1988870106761566,-0.34470560001363215,0.011721019084531163,4.538,0.927,0.17306454626334522,0.22205235765124554,0.853,-0.43624822713026645,-0.19821920517120611,0.92,0.006275192272871807,0.016055984648928222,2.0,0.933,0.17280369217081853,0.22205413701067617,0.849,-0.4361738436124656,-0.19815527756084508,0.918,0.006222239636325325,0.01605331330799142
ARC,1000,199,15000,0.8,45,20,-0.3,0.07599999999999994,0.05,0.19896312554872697,-0.3395568395007526,0.011731155956086065,4.531,0.901,0.1727345039508341,0.22216132572431957,0.868,-0.43165564329572387,-0.18990237548714553,0.913,0.006195844718557536,0.01609492940855357,2.0,0.909,0.17260579455662867,0.22206005267778756,0.868,-0.4324156369304385,-0.19035766657315328,0.92,0.006170805144743462,0.016105041373368437
